date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2016-03-15,Oil - Retail,L,oil and fats,120.0,DZD,Algeria,Alger,344,Algiers,1794,137,15,15,6,1794_137_15_15,
2016-07-15,Oil - Retail,L,oil and fats,116.0,DZD,Algeria,Alger,344,Algiers,1794,137,15,15,6,1794_137_15_15,
2016-08-15,Oil - Retail,L,oil and fats,112.0,DZD,Algeria,Alger,344,Algiers,1794,137,15,15,6,1794_137_15_15,
2016-09-15,Oil - Retail,L,oil and fats,116.0,DZD,Algeria,Alger,344,Algiers,1794,137,15,15,6,1794_137_15_15,
2016-10-15,Oil - Retail,L,oil and fats,116.0,DZD,Algeria,Alger,344,Algiers,1794,137,15,15,6,1794_137_15_15,
2015-04-15,Meat (beef) - Retail,KG,"meat, fish and eggs",1200.0,DZD,Algeria,Alger,344,Algiers,1794,141,15,5,2,1794_141_15_5,
2015-04-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2015-05-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2015-06-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2015-07-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2015-08-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2015-09-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2015-10-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2015-11-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2015-12-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2016-01-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2016-02-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2016-03-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2016-07-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2016-08-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2016-09-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2016-10-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Alger,344,Algiers,1794,142,15,33,3,1794_142_15_33,
2015-04-15,Carrots - Retail,KG,vegetables and fruits,62.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2015-05-15,Carrots - Retail,KG,vegetables and fruits,59.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2015-06-15,Carrots - Retail,KG,vegetables and fruits,79.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2015-07-15,Carrots - Retail,KG,vegetables and fruits,95.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2015-08-15,Carrots - Retail,KG,vegetables and fruits,80.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2015-09-15,Carrots - Retail,KG,vegetables and fruits,110.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2015-10-15,Carrots - Retail,KG,vegetables and fruits,70.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2015-11-15,Carrots - Retail,KG,vegetables and fruits,64.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2015-12-15,Carrots - Retail,KG,vegetables and fruits,51.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2016-01-15,Carrots - Retail,KG,vegetables and fruits,45.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2016-02-15,Carrots - Retail,KG,vegetables and fruits,50.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2016-03-15,Carrots - Retail,KG,vegetables and fruits,66.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2016-07-15,Carrots - Retail,KG,vegetables and fruits,100.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2016-08-15,Carrots - Retail,KG,vegetables and fruits,60.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2016-09-15,Carrots - Retail,KG,vegetables and fruits,90.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2016-10-15,Carrots - Retail,KG,vegetables and fruits,60.0,DZD,Algeria,Alger,344,Algiers,1794,166,15,5,4,1794_166_15_5,
2015-04-15,Onions - Retail,KG,vegetables and fruits,88.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2015-05-15,Onions - Retail,KG,vegetables and fruits,126.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2015-06-15,Onions - Retail,KG,vegetables and fruits,149.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2015-07-15,Onions - Retail,KG,vegetables and fruits,48.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2015-08-15,Onions - Retail,KG,vegetables and fruits,40.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2015-09-15,Onions - Retail,KG,vegetables and fruits,55.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2015-10-15,Onions - Retail,KG,vegetables and fruits,50.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2015-11-15,Onions - Retail,KG,vegetables and fruits,55.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2015-12-15,Onions - Retail,KG,vegetables and fruits,73.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2016-01-15,Onions - Retail,KG,vegetables and fruits,80.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2016-02-15,Onions - Retail,KG,vegetables and fruits,64.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2016-03-15,Onions - Retail,KG,vegetables and fruits,80.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2016-07-15,Onions - Retail,KG,vegetables and fruits,40.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2016-08-15,Onions - Retail,KG,vegetables and fruits,40.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2016-09-15,Onions - Retail,KG,vegetables and fruits,35.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2016-10-15,Onions - Retail,KG,vegetables and fruits,30.0,DZD,Algeria,Alger,344,Algiers,1794,173,15,5,4,1794_173_15_5,
2015-04-15,Bananas - Retail,KG,vegetables and fruits,180.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2015-05-15,Bananas - Retail,KG,vegetables and fruits,193.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2015-06-15,Bananas - Retail,KG,vegetables and fruits,187.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2015-07-15,Bananas - Retail,KG,vegetables and fruits,174.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2015-08-15,Bananas - Retail,KG,vegetables and fruits,170.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2015-09-15,Bananas - Retail,KG,vegetables and fruits,220.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2015-10-15,Bananas - Retail,KG,vegetables and fruits,200.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2015-11-15,Bananas - Retail,KG,vegetables and fruits,192.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2015-12-15,Bananas - Retail,KG,vegetables and fruits,176.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2016-01-15,Bananas - Retail,KG,vegetables and fruits,200.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2016-02-15,Bananas - Retail,KG,vegetables and fruits,250.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2016-03-15,Bananas - Retail,KG,vegetables and fruits,250.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2016-07-15,Bananas - Retail,KG,vegetables and fruits,240.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2016-08-15,Bananas - Retail,KG,vegetables and fruits,230.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2016-09-15,Bananas - Retail,KG,vegetables and fruits,270.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2016-10-15,Bananas - Retail,KG,vegetables and fruits,240.0,DZD,Algeria,Alger,344,Algiers,1794,254,15,5,4,1794_254_15_5,
2015-04-15,Tea - Retail,KG,miscellaneous food,400.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2015-05-15,Tea - Retail,KG,miscellaneous food,665.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2015-06-15,Tea - Retail,KG,miscellaneous food,667.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2015-07-15,Tea - Retail,KG,miscellaneous food,660.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2015-08-15,Tea - Retail,KG,miscellaneous food,400.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2015-09-15,Tea - Retail,KG,miscellaneous food,750.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2015-10-15,Tea - Retail,KG,miscellaneous food,400.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2015-11-15,Tea - Retail,KG,miscellaneous food,509.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2015-12-15,Tea - Retail,KG,miscellaneous food,520.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2016-01-15,Tea - Retail,KG,miscellaneous food,560.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2016-02-15,Tea - Retail,KG,miscellaneous food,330.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2016-03-15,Tea - Retail,KG,miscellaneous food,400.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2016-07-15,Tea - Retail,KG,miscellaneous food,400.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2016-08-15,Tea - Retail,KG,miscellaneous food,350.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2016-09-15,Tea - Retail,KG,miscellaneous food,350.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2016-10-15,Tea - Retail,KG,miscellaneous food,540.0,DZD,Algeria,Alger,344,Algiers,1794,281,15,5,7,1794_281_15_5,
2015-04-15,Fuel (diesel) - Retail,L,non-food,13.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2015-05-15,Fuel (diesel) - Retail,L,non-food,13.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2015-06-15,Fuel (diesel) - Retail,L,non-food,13.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2015-07-15,Fuel (diesel) - Retail,L,non-food,13.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2015-08-15,Fuel (diesel) - Retail,L,non-food,13.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2015-09-15,Fuel (diesel) - Retail,L,non-food,13.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2015-10-15,Fuel (diesel) - Retail,L,non-food,13.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2015-11-15,Fuel (diesel) - Retail,L,non-food,13.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2015-12-15,Fuel (diesel) - Retail,L,non-food,13.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2016-01-15,Fuel (diesel) - Retail,L,non-food,15.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2016-02-15,Fuel (diesel) - Retail,L,non-food,15.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2016-03-15,Fuel (diesel) - Retail,L,non-food,15.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2016-07-15,Fuel (diesel) - Retail,L,non-food,19.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2016-08-15,Fuel (diesel) - Retail,L,non-food,19.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2016-09-15,Fuel (diesel) - Retail,L,non-food,19.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2016-10-15,Fuel (diesel) - Retail,L,non-food,19.0,DZD,Algeria,Alger,344,Algiers,1794,284,15,15,8,1794_284_15_15,
2015-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,22.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2015-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,21.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2015-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,21.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2015-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,21.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2015-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,21.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2015-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,21.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2015-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,21.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2015-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,21.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2015-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,21.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2016-01-15,Fuel (petrol-gasoline) - Retail,L,non-food,27.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2016-02-15,Fuel (petrol-gasoline) - Retail,L,non-food,27.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2016-03-15,Fuel (petrol-gasoline) - Retail,L,non-food,27.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2016-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,29.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2016-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,29.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2016-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,29.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2016-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,29.0,DZD,Algeria,Alger,344,Algiers,1794,285,15,15,8,1794_285_15_15,
2015-04-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",70.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2015-05-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",60.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2015-06-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",60.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2015-07-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",60.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2015-08-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",60.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2015-09-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",60.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2015-10-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",60.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2015-11-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",70.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2015-12-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2016-01-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2016-02-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2016-03-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",75.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2016-07-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",75.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2016-08-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",75.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2016-09-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",75.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2016-10-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",75.0,DZD,Algeria,Alger,344,Algiers,1794,343,15,74,2,1794_343_15_74,
2015-04-15,Apples - Retail,KG,vegetables and fruits,140.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2015-05-15,Apples - Retail,KG,vegetables and fruits,232.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2015-06-15,Apples - Retail,KG,vegetables and fruits,235.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2015-07-15,Apples - Retail,KG,vegetables and fruits,238.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2015-08-15,Apples - Retail,KG,vegetables and fruits,230.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2015-09-15,Apples - Retail,KG,vegetables and fruits,280.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2015-10-15,Apples - Retail,KG,vegetables and fruits,230.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2015-11-15,Apples - Retail,KG,vegetables and fruits,246.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2015-12-15,Apples - Retail,KG,vegetables and fruits,246.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2016-01-15,Apples - Retail,KG,vegetables and fruits,290.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2016-02-15,Apples - Retail,KG,vegetables and fruits,290.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2016-03-15,Apples - Retail,KG,vegetables and fruits,325.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2016-07-15,Apples - Retail,KG,vegetables and fruits,500.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2016-08-15,Apples - Retail,KG,vegetables and fruits,500.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2016-09-15,Apples - Retail,KG,vegetables and fruits,500.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2016-10-15,Apples - Retail,KG,vegetables and fruits,400.0,DZD,Algeria,Alger,344,Algiers,1794,345,15,5,4,1794_345_15_5,
2015-04-15,Oranges - Retail,KG,vegetables and fruits,140.0,DZD,Algeria,Alger,344,Algiers,1794,360,15,5,4,1794_360_15_5,
2015-05-15,Oranges - Retail,KG,vegetables and fruits,177.0,DZD,Algeria,Alger,344,Algiers,1794,360,15,5,4,1794_360_15_5,
2015-04-15,Rice - Retail,KG,cereals and tubers,90.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2015-05-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2015-06-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2015-07-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2015-08-15,Rice - Retail,KG,cereals and tubers,80.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2015-09-15,Rice - Retail,KG,cereals and tubers,80.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2015-10-15,Rice - Retail,KG,cereals and tubers,80.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2015-11-15,Rice - Retail,KG,cereals and tubers,80.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2015-12-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2016-01-15,Rice - Retail,KG,cereals and tubers,90.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2016-02-15,Rice - Retail,KG,cereals and tubers,120.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2016-03-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2016-07-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2016-08-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2016-09-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2016-10-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Tindouf,1795,52,15,5,1,1795_52_15_5,1
2015-04-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2015-05-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2015-06-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2015-07-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2015-08-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2015-09-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2015-10-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2015-11-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2015-12-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2016-01-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2016-02-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2016-03-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2016-07-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2016-08-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2016-09-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2016-10-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Tindouf,1795,55,15,33,1,1795_55_15_33,
2015-04-15,Beans (white) - Retail,KG,pulses and nuts,280.0,DZD,Algeria,Tindouf,383,Tindouf,1795,66,15,5,5,1795_66_15_5,
2015-05-15,Beans (white) - Retail,KG,pulses and nuts,230.0,DZD,Algeria,Tindouf,383,Tindouf,1795,66,15,5,5,1795_66_15_5,
2015-06-15,Beans (white) - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Tindouf,1795,66,15,5,5,1795_66_15_5,
